procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0 936812 301728 105408 4244428    0    0     0  6464 30561 187418 12  7 81  0  0  0
10  0 936812 302652 105408 4244428    0    0     0  6312 31388 187677 12  7 81  0  0  0
 9  1 936812 303212 105416 4244436    0    0     0  6252 30380 187709 12  7 81  0  0  0
 7  1 936812 300668 105424 4244444    0    0     0  6216 29471 184449 13  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0 936812 300876 105424 4244448    0    0     0  6224 32426 188402 12  7 81  0  0  0
 6  1 936812 301896 105424 4244460    0    0     0  6272 30110 186377 13  6 81  0  0  0
11  0 936812 301316 105424 4244468    0    0     0  6088 31466 187797 12  7 80  0  0  0
 9  1 936812 301784 105432 4244460    0    0     0  5648 28674 169528 12  5 82  0  0  0
 9  0 936812 301304 105440 4244480    0    0     0  6052 32478 189354 12  7 81  0  0  0
12  0 936812 303924 105440 4244488    0    0     0  6240 30973 186519 13  6 81  0  0  0
11  0 936812 303128 105456 4244496    0    0     0  6300 31062 188155 12  6 82  0  0  0
 1  0 936812 303360 105456 4244500    0    0     0  4896 24378 142783 12  5 83  0  0  0
