Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:38:41 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:41:15 PM IST     all     11.90      0.00      7.28      0.17      0.00     80.65
04:41:16 PM IST     all     14.18      0.00      7.89      0.17      0.00     77.76
04:41:17 PM IST     all     18.08      0.00      7.05      1.44      0.00     73.43
04:41:18 PM IST     all     14.08      0.00      7.59      0.60      0.00     77.73
04:41:19 PM IST     all     16.90      0.00     10.21      0.43      0.00     72.47
04:41:20 PM IST     all     13.96      0.00      8.51      0.34      0.00     77.19
04:41:21 PM IST     all     13.61      0.00      7.99      0.34      0.00     78.06
04:41:22 PM IST     all     14.30      0.00      6.50      0.26      0.00     78.94
04:41:23 PM IST     all     17.03      0.00      9.66      0.42      0.00     72.88
04:41:24 PM IST     all     14.51      0.00      7.93      0.34      0.00     77.22
04:41:25 PM IST     all     14.39      0.00      6.60      0.08      0.00     78.92
04:41:26 PM IST     all     18.29      0.00      9.91      0.42      0.00     71.38
04:41:27 PM IST     all     13.84      0.00      7.31      0.26      0.00     78.59
04:41:28 PM IST     all     14.08      0.00      8.09      0.67      0.00     77.15
04:41:29 PM IST     all     13.70      0.00      7.32      0.17      0.00     78.81
04:41:30 PM IST     all     13.35      0.00      6.63      0.09      0.00     79.93
04:41:31 PM IST     all     13.80      0.00      5.88      0.17      0.00     80.15
04:41:32 PM IST     all     12.96      0.00      7.08      0.09      0.00     79.88
04:41:33 PM IST     all     12.37      0.00      6.91      0.34      0.00     80.38
04:41:34 PM IST     all     12.69      0.00      6.73      0.17      0.00     80.41
04:41:35 PM IST     all     17.50      0.00      5.75      0.09      0.00     76.67
04:41:36 PM IST     all     17.22      0.00      5.91      0.17      0.00     76.69
04:41:37 PM IST     all     12.30      0.00      7.09      0.17      0.00     80.44
04:41:38 PM IST     all     12.51      0.00      6.98      0.09      0.00     80.43
04:41:39 PM IST     all     12.80      0.00      6.31      0.17      0.00     80.72
04:41:40 PM IST     all     13.49      0.00      6.49      0.26      0.00     79.76
04:41:41 PM IST     all     12.05      0.00      6.54      0.17      0.00     81.24
04:41:42 PM IST     all     12.93      0.00      6.85      0.08      0.00     80.14
04:41:43 PM IST     all     12.94      0.00      6.60      0.25      0.00     80.20
04:41:44 PM IST     all     13.24      0.00      6.20      0.08      0.00     80.48
04:41:45 PM IST     all     13.23      0.00      6.53      0.25      0.00     79.98
04:41:46 PM IST     all     12.55      0.00      7.17      0.17      0.00     80.10
04:41:47 PM IST     all     12.65      0.00      6.71      0.17      0.00     80.48
04:41:48 PM IST     all     12.77      0.00      6.38      0.09      0.00     80.77
04:41:49 PM IST     all     12.66      0.00      6.88      0.17      0.00     80.29
04:41:50 PM IST     all     12.56      0.00      6.96      0.08      0.00     80.39
04:41:51 PM IST     all     11.56      0.00      7.57      0.17      0.00     80.70
04:41:52 PM IST     all     15.57      0.00      6.76      0.09      0.00     77.59
