Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

03:46:52 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:51:02 PM IST     all     13.14      0.00      7.12      0.00      0.00     79.75
03:51:03 PM IST     all     13.48      0.00      6.52      0.00      0.00     80.00
03:51:04 PM IST     all     13.73      0.00      7.25      0.00      0.00     79.03
03:51:05 PM IST     all     14.61      0.00      6.97      0.08      0.00     78.33
03:51:06 PM IST     all     13.25      0.00      7.14      0.00      0.00     79.61
03:51:07 PM IST     all     14.04      0.00      7.32      0.00      0.00     78.64
03:51:08 PM IST     all     15.43      0.00      6.65      0.26      0.00     77.66
03:51:09 PM IST     all     17.48      0.00      6.22      0.17      0.00     76.13
03:51:10 PM IST     all     15.07      0.00      7.32      0.26      0.00     77.35
03:51:11 PM IST     all     14.81      0.00      7.45      0.43      0.00     77.31
03:51:12 PM IST     all     13.42      0.00      6.24      0.00      0.00     80.34
03:51:13 PM IST     all     13.49      0.00      6.70      0.00      0.00     79.81
03:51:14 PM IST     all     14.24      0.00      6.95      0.00      0.00     78.81
03:51:15 PM IST     all     13.82      0.00      6.87      0.17      0.00     79.14
03:51:16 PM IST     all     13.17      0.00      7.82      0.00      0.00     79.01
03:51:17 PM IST     all     13.69      0.00      6.68      0.00      0.00     79.63
03:51:18 PM IST     all     15.11      0.00      7.56      0.00      0.00     77.33
03:51:19 PM IST     all     13.76      0.00      6.29      0.08      0.00     79.86
03:51:20 PM IST     all     14.89      0.00      7.40      0.26      0.00     77.45
03:51:21 PM IST     all     13.16      0.09      7.52      0.09      0.00     79.15
03:51:22 PM IST     all     16.62      0.00      7.25      0.26      0.00     75.87
03:51:23 PM IST     all     14.98      0.00      7.91      0.25      0.00     76.85
03:51:24 PM IST     all     13.18      0.00      7.48      0.00      0.00     79.34
03:51:25 PM IST     all     12.48      0.00      7.01      0.00      0.00     80.51
03:51:26 PM IST     all     15.41      0.00      8.13      0.34      0.00     76.11
03:51:27 PM IST     all     13.09      0.00      7.36      0.17      0.00     79.38
03:51:28 PM IST     all     13.54      0.00      6.64      0.00      0.00     79.81
03:51:29 PM IST     all     13.75      0.00      6.96      0.00      0.00     79.29
03:51:30 PM IST     all     12.56      0.00      7.47      0.00      0.00     79.97
03:51:31 PM IST     all     14.24      0.00      6.39      0.09      0.00     79.28
03:51:32 PM IST     all     13.00      0.00      7.14      0.00      0.00     79.86
03:51:33 PM IST     all     13.95      0.00      6.85      0.00      0.00     79.21
