procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
51  0 1840140 778160  92740 3220756    0    0     0   128 28776 181179 16  7 76  0  0  0
52  0 1840140 730592  92756 3220772    0    0     4   196 27614 183120 14  7 79  0  0  0
53  0 1840140 698788  92756 3220952    0    0     0     0 29416 185135 14  7 79  0  0  0
56  0 1840140 735708  92772 3221020    0    0     0    92 29980 187577 15  7 78  0  0  0
52  0 1840140 738244  92772 3221104    0    0     0   280 28610 184915 14  7 79  0  0  0
 2  0 1840140 740140  92780 3221392    0    0     0    16 28660 184990 14  8 79  0  0  0
54  0 1840140 741656  92780 3221164    0    0     0   408 30346 186409 15  7 78  0  0  0
51  0 1840140 742836  92780 3221240    0    0     0     0 30429 187930 15  7 78  0  0  0
52  0 1840140 753952  92796 3221228    0    0     0   164 29644 183761 15  7 78  0  0  0
 2  0 1840140 750144  92796 3221276    0    0     0    44 29685 187704 14  6 79  0  0  0
50  0 1840140 752700  92796 3221480    0    0     0    84 29120 180600 19  8 73  0  0  0
51  0 1840140 751060  92804 3221336    0    0     8    24 29196 185970 14  7 79  0  0  0
52  0 1840140 750868  92804 3221380    0    0     0     0 27665 182725 15  7 78  0  0  0
53  0 1840140 742336  92812 3221660    0    0     0   292 29271 185849 16  7 77  0  0  0
