Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:17:58 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:20:12 PM IST     all     11.55      0.00      6.03      0.85      0.00     81.56
04:20:13 PM IST     all     10.66      0.00      5.88      0.92      0.00     82.54
04:20:14 PM IST     all     11.00      0.00      5.75      0.68      0.00     82.57
04:20:15 PM IST     all     11.27      0.00      6.51      0.83      0.00     81.39
04:20:16 PM IST     all     10.78      0.00      5.90      0.67      0.00     82.65
04:20:17 PM IST     all     13.17      0.00      6.12      0.67      0.00     80.03
04:20:18 PM IST     all     10.98      0.00      6.59      0.68      0.00     81.76
04:20:19 PM IST     all     10.84      0.00      5.67      0.76      0.00     82.73
04:20:20 PM IST     all      9.41      0.00      5.94      1.10      0.00     83.55
04:20:21 PM IST     all     13.00      0.00      5.99      0.84      0.00     80.17
04:20:22 PM IST     all     10.58      0.00      5.93      0.68      0.00     82.81
04:20:23 PM IST     all     11.21      0.00      5.01      0.76      0.00     83.02
04:20:24 PM IST     all     10.83      0.00      5.88      1.01      0.00     82.28
04:20:25 PM IST     all     10.58      0.00      6.27      0.51      0.00     82.64
04:20:26 PM IST     all     11.77      0.00      5.20      0.43      0.00     82.59
04:20:27 PM IST     all     10.32      0.00      6.12      1.09      0.00     82.47
04:20:28 PM IST     all     11.45      0.00      5.89      0.67      0.00     81.99
04:20:29 PM IST     all     11.35      0.00      6.26      0.75      0.00     81.64
04:20:30 PM IST     all     10.66      0.00      5.37      0.60      0.00     83.38
04:20:31 PM IST     all     11.28      0.08      5.09      1.02      0.00     82.53
04:20:32 PM IST     all     11.61      0.00      5.97      0.67      0.00     81.75
04:20:33 PM IST     all     10.93      0.00      6.14      0.76      0.00     82.17
04:20:34 PM IST     all     11.86      0.00      6.22      0.76      0.00     81.16
04:20:35 PM IST     all     11.37      0.00      5.77      0.68      0.00     82.19
04:20:36 PM IST     all     10.37      0.00      5.99      0.84      0.00     82.80
04:20:37 PM IST     all     11.45      0.00      5.47      0.76      0.00     82.32
04:20:38 PM IST     all     10.14      0.00      5.49      1.01      0.00     83.36
04:20:39 PM IST     all     11.42      0.00      6.18      0.76      0.00     81.64
04:20:40 PM IST     all     11.32      0.08      6.62      0.67      0.00     81.31
04:20:41 PM IST     all     10.87      0.00      6.35      0.75      0.00     82.02
04:20:42 PM IST     all     10.44      0.00      5.86      0.68      0.00     83.02
04:20:43 PM IST     all     13.37      0.00      5.45      0.68      0.00     80.49
04:20:44 PM IST     all     10.56      0.00      6.08      0.68      0.00     82.69
04:20:45 PM IST     all     10.47      0.00      6.33      1.01      0.00     82.18
04:20:46 PM IST     all     10.98      0.00      6.62      0.59      0.00     81.81
04:20:47 PM IST     all     10.71      0.00      6.44      0.84      0.00     82.01
04:20:48 PM IST     all     10.97      0.00      5.95      0.68      0.00     82.40
04:20:49 PM IST     all     11.11      0.00      6.48      0.76      0.00     81.65
04:20:50 PM IST     all     10.18      0.00      6.36      0.68      0.00     82.78
04:20:51 PM IST     all     10.56      0.00      6.00      0.76      0.00     82.69
04:20:52 PM IST     all     10.03      0.00      6.16      0.93      0.00     82.88
04:20:53 PM IST     all     11.47      0.00      5.82      0.76      0.00     81.96
04:20:54 PM IST     all     10.43      0.00      6.73      0.76      0.00     82.09
04:20:55 PM IST     all     10.21      0.00      6.58      0.76      0.00     82.45
04:20:56 PM IST     all     11.78      0.00      5.76      0.59      0.00     81.86
04:20:57 PM IST     all     11.26      0.00      5.88      0.67      0.00     82.18
04:20:58 PM IST     all     11.64      0.00      4.84      0.76      0.00     82.75
04:20:59 PM IST     all      8.82      0.00      6.38      0.67      0.00     84.13
04:21:00 PM IST     all     11.47      0.00      6.16      0.67      0.00     81.70
04:21:01 PM IST     all     11.35      0.00      5.59      0.76      0.00     82.30
04:21:02 PM IST     all     11.61      0.00      5.85      0.67      0.00     81.87
04:21:03 PM IST     all     11.63      0.00      5.48      0.76      0.00     82.14
04:21:04 PM IST     all     11.45      0.00      5.47      0.59      0.00     82.49
04:21:05 PM IST     all     10.72      0.00      5.74      0.76      0.00     82.78
04:21:06 PM IST     all     10.95      0.00      6.07      0.93      0.00     82.06
04:21:07 PM IST     all      9.85      0.00      6.20      0.68      0.00     83.28
04:21:08 PM IST     all     10.46      0.00      5.10      0.85      0.00     83.59
04:21:09 PM IST     all     11.68      0.00      6.35      0.59      0.00     81.39
04:21:10 PM IST     all     10.73      0.00      5.96      0.77      0.00     82.54
04:21:11 PM IST     all     11.27      0.00      5.93      0.68      0.00     82.12
04:21:12 PM IST     all     10.03      0.00      6.20      0.85      0.00     82.92
04:21:13 PM IST     all     10.14      0.00      5.91      1.01      0.00     82.94
04:21:14 PM IST     all     12.47      0.00      6.03      0.67      0.00     80.84
04:21:15 PM IST     all     11.18      0.00      6.72      0.76      0.00     81.34
04:21:16 PM IST     all     10.77      0.00      6.14      0.76      0.00     82.32
04:21:17 PM IST     all     10.81      0.00      6.87      0.67      0.00     81.64
04:21:18 PM IST     all     10.67      0.00      6.22      0.76      0.00     82.35
04:21:19 PM IST     all     11.02      0.00      5.42      0.93      0.00     82.63
