procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
45  0 2147340 1249048  11228 2557376    0    0   180  2580 32304 171522 23  8 69  1  0  0
52  0 2147340 1246240  11256 2555564    0    0     4  2680 29813 175494 14  7 78  0  0  0
40  0 2147340 1257384  11256 2555288    0    0    84  1768 29359 172757 16  7 77  0  0  0
34  0 2147340 1260816  11264 2555852    0    0     0  1764 28819 176282 13  7 80  0  0  0
40  0 2147340 1200500  11300 2556212    0    0     0  2232 34538 173245 19  8 73  0  0  0
50  0 2147340 1211624  11452 2540172    0    0   176  2312 31411 175443 18  7 74  1  0  0
47  0 2147340 1223416  11452 2544312    0    0     0  1788 28971 175300 16  7 77  0  0  0
57  0 2147340 1231284  11452 2536324    0    0     0  1672 30063 169815 22  8 70  0  0  0
52  0 2147340 1244456  11480 2538780    0    0     0  2024 29618 165635 22  8 70  0  0  0
53  0 2147340 1238240  11504 2539048    0    0    36  2100 30033 177277 15  6 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
50  0 2147340 1244020  11504 2538880    0    0     0  1816 29901 176093 16  7 76  0  0  0
48  0 2147340 1222460  11504 2557632    0    0     0  3064 30612 176121 16  7 77  0  0  0
49  0 2147340 1239072  11504 2559788    0    0     0  1792 30791 170140 17  8 74  1  0  0
42  0 2147340 1238016  11528 2558036    0    0     0  2136 28105 174371 14  7 79  0  0  0
47  0 2147340 1241932  11528 2553840    8    0   120  1928 30032 177379 14  7 79  0  0  0
50  0 2147340 1235460  11528 2548868    0    0     0  2040 28844 173569 14  8 78  0  0  0
 4  0 2147340 1261544  11532 2528152   12    0    68  3112 28738 168837 15  7 78  0  0  0
34  1 2147340 1274132  11532 2525220    0    0     0  2300 28448 168777 15  7 78  0  0  0
48  0 2147340 1280216  11548 2529016    0    0     0  2084 29575 177806 14  7 79  0  0  0
49  0 2147340 1287588  11556 2514096    0    0     4  2048 28360 175311 14  7 79  0  0  0
51  0 2147340 1288968  11556 2514592    0    0     0  1992 27700 174246 13  7 80  0  0  0
47  0 2147340 1288020  11556 2512408    0    0    68  2168 29537 178455 13  7 79  0  0  0
51  0 2147340 1283928  11556 2512688    0    0     0  2032 29304 176965 14  6 80  0  0  0
51  0 2147340 1302384  11564 2500676    0    0     0  2188 28617 176212 13  6 80  0  0  0
37  0 2147340 1293904  11596 2502712    0    0     8  2236 29809 178525 13  7 79  0  0  0
45  0 2147340 1302764  11596 2498196    0    0     0  1992 28566 174430 13  7 79  0  0  0
52  0 2147340 1274200  11612 2526892    0    0     0  2020 29693 176245 16  7 77  0  0  0
52  0 2147340 1271480  11628 2529120    0    0     0  2224 30486 178037 15  7 78  0  0  0
42  0 2147340 1275076  11636 2522488    0    0     0  2064 29633 176598 14  7 78  0  0  0
33  1 2147340 1273712  11636 2525872    0    0    84  1904 29224 177694 16  7 77  0  0  0
 1  0 2147340 1261588  11648 2537376   56    0   100  2464 29537 171497 16  7 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
48  0 2147340 1209920  11648 2593744    0    0     0  1800 29212 172423 16  8 76  1  0  0
48  0 2147340 1234760  11652 2576976    0    0    76  2608 28535 167799 14  7 79  0  0  0
44  0 2147340 1441480  11676 2431088    0    0   812  2064 29542 169300 20  6 73  0  0  0
52  0 2147340 1449240  11676 2426960    0    0     0  1760 29640 174714 17  7 75  0  0  0
50  0 2147084 1453316  11676 2424796   64    0    64  1800 30267 172806 17  7 75  1  0  0
31  0 2147084 1466488  11676 2421984    0    0     0  1768 30553 174262 15  8 76  0  0  0
40  0 2147084 1459704  11676 2421220    0    0    68  1980 29667 174832 16  7 76  0  0  0
49  0 2147084 1464712  11692 2413996    0    0    76  2012 28675 174846 14  7 79  0  0  0
40  0 2147084 1462684  11708 2414240    0    0     0  2064 29344 176995 15  7 78  0  0  0
51  0 2147084 1450080  11716 2411824    0    0    24  2112 29187 174421 14  8 78  0  0  0
44  0 2147084 1463184  11716 2409900    0    0    16  1952 28001 173602 14  7 79  0  0  0
48  0 2147084 1460860  11732 2413848    0    0     0  2412 28668 175117 13  7 80  0  0  0
51  0 2147084 1456748  11740 2412016    0    0     0  1980 29548 178660 13  7 79  0  0  0
36  0 2147084 1465696  11740 2413884    0    0     0  1920 29179 173011 14  6 79  0  0  0
51  0 2147084 1468592  11764 2414204    0    0     0  2080 27665 163591 14  7 79  0  0  0
49  0 2147084 1438488  11764 2412252    0    0     0  1768 26007 158773 13  6 81  0  0  0
45  0 2147084 1430472  11764 2405008    0    0     0  2000 27905 168204 14  6 80  0  0  0
20  0 2147084 1406040  11772 2417288    0    0   128  1980 29170 175463 15  7 77  0  0  0
42  0 2147084 1432304  11772 2411588    0    0     0  1696 27396 160810 26  7 66  0  0  0
46  0 2147084 1434024  11780 2411060    0    0     0  1968 27397 172820 13  7 79  0  0  0
48  0 2147084 1436380  11780 2409404    0    0     0  1800 28922 177376 13  6 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
47  0 2147084 1435104  11780 2408820    0    0     0  2016 29431 175913 16  7 76  0  0  0
43  0 2147084 1432360  11804 2416008    0    0    88  1916 30281 176206 15  7 78  0  0  0
51  0 2147084 1436268  11804 2416272    0    0     0  1784 28770 175491 13  7 80  0  0  0
50  0 2147084 1435152  11804 2415768    0    0     0  1852 29311 176223 15  7 78  0  0  0
45  0 2147084 1414352  11804 2428656    0    0     0  1736 29042 172169 17  7 76  0  0  0
