Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:56:39 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:00:09 AM IST  all    9.84    0.00    5.72    0.00    0.00    0.93    0.00    0.00    0.00   83.52
12:00:10 AM IST  all    9.09    0.00    5.56    0.00    0.00    0.67    0.00    0.00    0.00   84.68
12:00:11 AM IST  all    8.22    0.00    5.85    0.00    0.00    1.10    0.00    0.00    0.00   84.83
12:00:12 AM IST  all    9.86    0.00    4.85    0.00    0.00    0.94    0.00    0.00    0.00   84.35
12:00:13 AM IST  all    9.46    0.00    4.98    0.00    0.00    0.84    0.00    0.00    0.00   84.71
12:00:14 AM IST  all    8.80    0.00    5.16    0.00    0.00    0.76    0.00    0.00    0.00   85.28
12:00:15 AM IST  all    9.38    0.00    4.98    0.00    0.00    0.93    0.00    0.00    0.00   84.71
12:00:16 AM IST  all    8.08    0.00    6.29    0.00    0.00    0.85    0.00    0.00    0.00   84.78
12:00:17 AM IST  all    9.69    0.00    5.73    0.00    0.00    0.84    0.00    0.00    0.00   83.74
12:00:18 AM IST  all   10.09    0.00    4.71    0.00    0.00    1.43    0.00    0.00    0.00   83.77
12:00:19 AM IST  all    8.61    0.00    5.91    0.00    0.00    0.93    0.00    0.00    0.00   84.56
12:00:20 AM IST  all    9.28    0.00    4.98    0.00    0.00    1.18    0.00    0.00    0.00   84.56
12:00:21 AM IST  all    8.44    0.00    6.08    0.00    0.00    1.01    0.00    0.00    0.00   84.47
12:00:22 AM IST  all    9.25    0.00    5.47    0.00    0.00    0.84    0.00    0.00    0.00   84.44
12:00:23 AM IST  all    9.78    0.00    4.81    0.00    0.00    0.76    0.00    0.00    0.00   84.65
12:00:24 AM IST  all    9.35    0.00    4.68    0.00    0.00    1.02    0.00    0.00    0.00   84.95
12:00:25 AM IST  all    9.79    0.00    4.98    0.00    0.00    1.01    0.00    0.00    0.00   84.22
12:00:26 AM IST  all    9.03    0.00    4.94    0.00    0.00    1.02    0.00    0.00    0.00   85.01
12:00:27 AM IST  all    9.83    0.00    4.79    0.00    0.00    1.18    0.00    0.00    0.00   84.20
12:00:28 AM IST  all   10.18    0.00    4.88    0.00    0.00    0.84    0.00    0.00    0.00   84.10
12:00:29 AM IST  all    8.39    0.00    5.76    0.00    0.00    1.19    0.00    0.00    0.00   84.66
12:00:30 AM IST  all    8.98    0.00    5.70    0.08    0.00    1.01    0.00    0.00    0.00   84.23
12:00:31 AM IST  all    9.61    0.00    5.06    0.00    0.00    0.76    0.00    0.00    0.00   84.57
12:00:32 AM IST  all    8.78    0.00    5.57    0.00    0.00    1.01    0.00    0.00    0.00   84.63
12:00:33 AM IST  all    9.79    0.00    4.98    0.00    0.00    1.01    0.00    0.00    0.00   84.22
12:00:34 AM IST  all    8.50    0.00    5.81    0.00    0.00    1.01    0.00    0.00    0.00   84.68
12:00:35 AM IST  all    8.52    0.00    5.82    0.00    0.00    1.18    0.00    0.00    0.00   84.47
12:00:36 AM IST  all    9.87    0.00    5.40    0.00    0.00    0.84    0.00    0.00    0.00   83.90
12:00:37 AM IST  all    8.85    0.00    5.48    0.00    0.00    1.18    0.00    0.00    0.00   84.49
12:00:38 AM IST  all    7.96    0.00    5.65    0.00    0.00    0.77    0.00    0.00    0.00   85.62
12:00:39 AM IST  all    9.59    0.00    5.47    0.08    0.00    0.84    0.00    0.00    0.00   84.02
12:00:40 AM IST  all    9.57    0.00    5.17    0.00    0.00    0.85    0.00    0.00    0.00   84.42
12:00:41 AM IST  all    7.76    0.00    6.41    0.00    0.00    1.01    0.00    0.00    0.00   84.82
12:00:42 AM IST  all    9.00    0.00    5.26    0.00    0.00    0.76    0.00    0.00    0.00   84.97
12:00:43 AM IST  all    9.05    0.00    5.16    0.00    0.00    1.18    0.00    0.00    0.00   84.60
12:00:44 AM IST  all    9.14    0.00    5.25    0.08    0.00    1.02    0.00    0.00    0.00   84.52
12:00:45 AM IST  all    9.34    0.00    5.55    0.00    0.00    1.01    0.00    0.00    0.00   84.10
12:00:46 AM IST  all    9.33    0.00    5.43    0.00    0.00    0.76    0.00    0.00    0.00   84.48
12:00:47 AM IST  all    9.01    0.00    5.64    0.00    0.00    0.93    0.00    0.00    0.00   84.41
12:00:48 AM IST  all    9.23    0.00    5.59    0.00    0.00    0.76    0.00    0.00    0.00   84.42
12:00:49 AM IST  all    8.88    0.00    5.92    0.00    0.00    1.01    0.00    0.00    0.00   84.19
12:00:50 AM IST  all    8.74    0.00    5.18    0.00    0.00    0.76    0.00    0.00    0.00   85.31
12:00:51 AM IST  all    8.75    0.00    5.01    0.00    0.00    1.36    0.00    0.00    0.00   84.88
12:00:52 AM IST  all    9.17    0.00    5.43    0.00    0.00    0.93    0.00    0.00    0.00   84.47
