Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

10:54:24 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:58:39 PM IST  all   16.27    0.00    7.07    0.00    0.00    2.90    0.00    0.00    0.00   73.76
10:58:40 PM IST  all   16.77    0.00    7.79    0.00    0.00    2.37    0.00    0.00    0.00   73.07
10:58:41 PM IST  all   16.43    0.00    6.35    0.00    0.00    3.39    0.00    0.00    0.00   73.84
10:58:42 PM IST  all   17.47    0.00    7.26    0.08    0.00    2.70    0.00    0.00    0.00   72.49
10:58:43 PM IST  all   16.16    0.00    8.00    0.00    0.00    3.45    0.00    0.00    0.00   72.39
10:58:44 PM IST  all   15.24    0.00    7.02    0.00    0.00    3.77    0.00    0.00    0.00   73.97
10:58:45 PM IST  all   16.72    0.00    7.47    0.00    0.00    2.72    0.00    0.00    0.00   73.09
10:58:46 PM IST  all   14.86    0.00    7.47    0.00    0.00    3.82    0.00    0.00    0.00   73.85
10:58:47 PM IST  all   16.57    0.00    7.86    0.00    0.00    2.70    0.00    0.00    0.00   72.87
10:58:48 PM IST  all   16.11    0.00    8.01    0.00    0.00    2.64    0.00    0.00    0.00   73.23
10:58:49 PM IST  all   15.97    0.00    7.39    0.00    0.00    3.61    0.00    0.00    0.00   73.03
10:58:50 PM IST  all   16.91    0.00    7.78    0.00    0.00    3.04    0.00    0.00    0.00   72.27
10:58:51 PM IST  all   15.64    0.00    8.88    0.00    0.00    2.62    0.00    0.00    0.00   72.87
10:58:52 PM IST  all   16.09    0.00    8.21    0.00    0.00    2.96    0.00    0.00    0.00   72.73
10:58:53 PM IST  all   15.40    0.00    8.09    0.00    0.00    2.98    0.00    0.00    0.00   73.53
10:58:54 PM IST  all   15.87    0.00    7.56    0.00    0.00    3.23    0.00    0.00    0.00   73.34
10:58:55 PM IST  all   16.61    0.00    7.97    0.00    0.00    2.71    0.00    0.00    0.00   72.71
10:58:56 PM IST  all   15.22    0.00    8.59    0.00    0.00    2.89    0.00    0.00    0.00   73.30
10:58:57 PM IST  all   16.43    0.00    7.87    0.00    0.00    2.46    0.00    0.00    0.00   73.24
10:58:58 PM IST  all   16.12    0.00    7.63    0.00    0.00    2.97    0.00    0.00    0.00   73.28
10:58:59 PM IST  all   16.00    0.00    7.87    0.00    0.00    3.30    0.00    0.00    0.00   72.82
10:59:00 PM IST  all   16.81    0.00    7.85    0.00    0.00    3.55    0.00    0.00    0.00   71.79
10:59:01 PM IST  all   15.65    0.00    7.95    0.00    0.00    2.96    0.00    0.00    0.00   73.43
10:59:02 PM IST  all   16.95    0.00    6.86    0.00    0.00    2.80    0.00    0.00    0.00   73.39
10:59:03 PM IST  all   16.05    0.00    7.82    0.08    0.00    3.28    0.00    0.00    0.00   72.77
10:59:04 PM IST  all   15.60    0.00    8.60    0.00    0.00    3.29    0.00    0.00    0.00   72.51
10:59:05 PM IST  all   16.14    0.00    7.48    0.00    0.00    2.63    0.00    0.00    0.00   73.75
10:59:06 PM IST  all   16.17    0.00    6.72    0.00    0.00    3.15    0.00    0.00    0.00   73.96
10:59:07 PM IST  all   17.36    0.00    6.86    0.00    0.00    2.62    0.00    0.00    0.00   73.16
10:59:08 PM IST  all   15.24    0.00    7.87    0.00    0.00    3.81    0.00    0.00    0.00   73.07
10:59:09 PM IST  all   16.27    0.00    7.71    0.00    0.00    2.71    0.00    0.00    0.00   73.31
10:59:10 PM IST  all   16.06    0.00    7.39    0.00    0.00    2.72    0.00    0.00    0.00   73.83
10:59:11 PM IST  all   16.75    0.00    7.41    0.00    0.00    2.86    0.00    0.00    0.00   72.98
10:59:12 PM IST  all   15.05    0.00    8.08    0.00    0.00    3.15    0.00    0.00    0.00   73.72
10:59:13 PM IST  all   16.05    0.00    8.36    0.00    0.00    3.21    0.00    0.00    0.00   72.38
10:59:14 PM IST  all   16.58    0.00    7.45    0.00    0.00    2.79    0.00    0.00    0.00   73.18
10:59:15 PM IST  all   16.23    0.00    7.49    0.00    0.00    3.36    0.00    0.00    0.00   72.92
10:59:16 PM IST  all   16.22    0.00    7.65    0.00    0.00    3.53    0.00    0.00    0.00   72.61
10:59:17 PM IST  all   16.71    0.00    8.02    0.00    0.00    2.28    0.00    0.00    0.00   73.00
10:59:18 PM IST  all   16.22    0.00    7.18    0.08    0.00    3.21    0.00    0.00    0.00   73.31
10:59:19 PM IST  all   15.53    0.00    7.93    0.00    0.00    3.38    0.00    0.00    0.00   73.16
10:59:20 PM IST  all   19.49    0.00    8.31    0.42    0.00    3.73    0.00    0.00    0.00   68.05
10:59:21 PM IST  all   16.15    0.00    7.57    0.00    0.00    3.03    0.00    0.00    0.00   73.25
10:59:22 PM IST  all   15.50    0.00    8.85    0.00    0.00    2.70    0.00    0.00    0.00   72.96
10:59:23 PM IST  all   16.48    0.00    7.02    0.00    0.00    3.63    0.00    0.00    0.00   72.87
10:59:24 PM IST  all   15.77    0.00    7.76    0.00    0.00    3.29    0.00    0.00    0.00   73.19
10:59:25 PM IST  all   13.44    0.00    5.44    0.00    0.00    2.30    0.00    0.00    0.00   78.83
10:59:26 PM IST  all    8.67    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   91.08
