Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

12:23:11 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:49 PM IST  all    1.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   98.33
12:25:50 PM IST  all    3.01    0.00    2.92    0.17    0.00    0.25    0.00    0.00    0.00   93.65
12:25:51 PM IST  all    6.49    0.00    4.30    0.00    0.00    0.51    0.00    0.00    0.00   88.71
12:25:52 PM IST  all    6.60    0.00    2.96    0.08    0.00    0.59    0.00    0.00    0.00   89.76
12:25:53 PM IST  all    6.59    0.00    3.13    0.08    0.00    0.76    0.00    0.00    0.00   89.43
12:25:54 PM IST  all    6.77    0.00    2.71    0.00    0.00    0.59    0.00    0.00    0.00   89.92
12:25:55 PM IST  all    6.85    0.00    2.70    0.00    0.00    0.85    0.00    0.00    0.00   89.60
12:25:56 PM IST  all    1.85    0.00    1.35    0.08    0.00    0.08    0.00    0.00    0.00   96.64
12:25:57 PM IST  all    0.08    0.00    0.17    0.33    0.00    0.00    0.00    0.00    0.00   99.42
12:25:58 PM IST  all    0.42    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.42
12:25:59 PM IST  all    0.17    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.58
12:26:00 PM IST  all    1.42    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   97.83
12:26:01 PM IST  all    0.91    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.59
12:26:02 PM IST  all    0.33    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   99.58
12:26:03 PM IST  all    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
12:26:04 PM IST  all    0.17    0.00    0.17    0.08    0.00    0.00    0.00    0.00    0.00   99.58
12:26:05 PM IST  all    0.58    0.00    0.33    0.17    0.00    0.00    0.00    0.00    0.00   98.91
12:26:06 PM IST  all    0.33    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:26:07 PM IST  all    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
12:26:08 PM IST  all    5.32    0.00    4.99    0.17    0.00    0.33    0.00    0.00    0.00   89.18
12:26:09 PM IST  all    9.60    0.00    5.22    0.00    0.00    1.52    0.00    0.00    0.00   83.67
12:26:10 PM IST  all   10.56    0.00    5.53    0.00    0.00    1.09    0.00    0.00    0.00   82.82
12:26:11 PM IST  all   10.79    0.00    4.85    0.00    0.00    1.34    0.00    0.00    0.00   83.01
12:26:12 PM IST  all   10.07    0.00    5.16    0.08    0.00    1.27    0.00    0.00    0.00   83.42
12:26:13 PM IST  all   11.30    0.00    4.13    0.08    0.00    1.35    0.00    0.00    0.00   83.14
12:26:14 PM IST  all    0.67    0.00    0.42    0.25    0.00    0.00    0.00    0.00    0.00   98.66
12:26:15 PM IST  all    0.25    0.00    0.17    0.08    0.00    0.00    0.00    0.00    0.00   99.50
12:26:16 PM IST  all    0.67    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:26:17 PM IST  all    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
12:26:18 PM IST  all    0.25    0.00    0.17    0.17    0.00    0.00    0.00    0.00    0.00   99.42
12:26:19 PM IST  all    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
12:26:20 PM IST  all    1.67    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   97.33
12:26:21 PM IST  all    8.61    0.00    5.82    0.00    0.00    0.25    0.00    0.00    0.00   85.32
