procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  1 1751052 253472 107308 3904696    0    0     0  7384 17508 117022 11  6 83  1  0  0
48  0 1751052 256364 107308 3904764    0    0     0  7176 15340 113240 11  5 83  1  0  0
25  0 1751052 255208 107308 3904816    0    0     0  6728 17174 114832 10  6 83  1  0  0
43  1 1751052 257872 107316 3904756    0    0     0  6920 18096 118394 12  6 82  1  0  0
20  0 1751052 256680 107316 3905224    0    0     0  6836 16752 114395 12  6 81  1  0  0
23  0 1751052 251564 107324 3905268    0    0     0  7396 16291 114299 11  6 82  1  0  0
 0  1 1751052 252432 107324 3904792    0    0     0  6872 16823 115435 11  6 82  1  0  0
 0  1 1751052 254720 107324 3905080    0    0     0  6984 18218 117690 12  6 81  1  0  0
28  0 1751052 251268 107340 3908340    0    0     0  7384 17709 117583 11  7 81  1  0  0
36  0 1751052 254680 107356 3908272    0    0     0  7076 18023 119209 11  7 82  1  0  0
52  0 1751052 262724 107364 3908464    0    0     0  6960 17807 117318 11  5 83  1  0  0
35  1 1751052 262168 107364 3905144    0    0     8  7264 17812 118333 12  6 81  1  0  0
27  0 1751052 260480 107364 3908612    0    0     0  7008 17948 117817 11  7 82  1  0  0
37  0 1751052 259456 107364 3909312    0    0     0  6968 18227 119636 11  6 83  1  0  0
30  0 1751052 263812 107372 3909232    0    0     0  7336 17326 116018 11  6 82  1  0  0
35  0 1751052 269616 107380 3905744    0    0     0  7168 18018 118322 11  6 82  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
40  0 1751052 264948 107380 3905756    0    0     0  6968 16611 111309 13  6 80  1  0  0
36  0 1751052 258704 107380 3905872    0    0     0  7064 17778 118441 11  5 83  1  0  0
37  0 1751052 256200 107388 3905880    0    0     0  7008 17691 117537 11  5 84  1  0  0
28  0 1751052 254428 107388 3905976    0    0     0  6760 17719 116544 13  6 80  1  0  0
 0  1 1751052 258252 107396 3906024    0    0     0  7364 17903 117718 11  7 82  1  0  0
30  0 1751052 256996 107412 3906084    0    0     0  6996 17910 116257 11  6 82  1  0  0
 1  0 1751052 257988 107412 3906100    0    0     0  6384 16586 108576 11  6 82  1  0  0
