Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:41:06 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:43:04 PM IST  all   11.26    0.00    4.62    0.67    0.00    1.68    0.00    0.00    0.00   81.76
11:43:05 PM IST  all   11.50    0.00    4.37    0.67    0.00    1.51    0.00    0.00    0.00   81.95
11:43:06 PM IST  all   10.44    0.00    4.75    0.59    0.00    1.36    0.00    0.00    0.00   82.85
11:43:07 PM IST  all   10.56    0.00    4.98    0.68    0.00    1.69    0.00    0.00    0.00   82.09
11:43:08 PM IST  all   12.26    0.00    4.20    0.76    0.00    1.34    0.00    0.00    0.00   81.44
11:43:09 PM IST  all   10.32    0.00    4.48    0.76    0.00    1.78    0.00    0.00    0.00   82.66
11:43:10 PM IST  all   11.60    0.00    4.42    0.75    0.00    1.84    0.00    0.00    0.00   81.39
11:43:11 PM IST  all   10.78    0.00    4.07    0.68    0.00    1.53    0.00    0.00    0.00   82.94
11:43:12 PM IST  all   11.14    0.00    4.73    0.76    0.00    1.43    0.00    0.00    0.00   81.94
11:43:13 PM IST  all   10.85    0.00    4.07    0.85    0.00    1.53    0.00    0.00    0.00   82.71
11:43:14 PM IST  all   10.81    0.00    4.48    0.76    0.00    1.35    0.00    0.00    0.00   82.60
11:43:15 PM IST  all   10.62    0.00    4.08    0.76    0.00    1.61    0.00    0.00    0.00   82.92
11:43:16 PM IST  all   10.26    0.00    4.75    0.76    0.00    1.53    0.00    0.00    0.00   82.70
11:43:17 PM IST  all   10.85    0.00    4.29    0.84    0.00    1.85    0.00    0.00    0.00   82.17
11:43:18 PM IST  all   10.81    0.00    4.56    0.76    0.00    1.35    0.00    0.00    0.00   82.52
11:43:19 PM IST  all   10.90    0.00    4.31    0.68    0.00    1.44    0.00    0.00    0.00   82.69
11:43:20 PM IST  all   11.32    0.00    4.22    0.68    0.00    1.52    0.00    0.00    0.00   82.26
11:43:21 PM IST  all   11.39    0.00    3.66    0.77    0.00    1.19    0.00    0.00    0.00   82.99
11:43:22 PM IST  all   10.89    0.00    4.56    0.68    0.00    1.60    0.00    0.00    0.00   82.28
11:43:23 PM IST  all   10.96    0.00    4.89    0.67    0.00    1.43    0.00    0.00    0.00   82.04
11:43:24 PM IST  all   11.51    0.00    4.74    0.25    0.00    1.18    0.00    0.00    0.00   82.32
11:43:25 PM IST  all   11.16    0.00    4.09    0.60    0.00    1.11    0.00    0.00    0.00   83.05
11:43:26 PM IST  all   10.22    0.00    4.30    0.69    0.00    1.46    0.00    0.00    0.00   83.33
11:43:27 PM IST  all   10.52    0.00    4.71    0.84    0.00    1.77    0.00    0.00    0.00   82.15
