Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:04:49 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:07:17 PM IST  all    9.75    0.00    5.42    0.00    0.00    1.36    0.00    0.00    0.00   83.47
11:07:18 PM IST  all    9.84    0.00    5.00    0.00    0.00    1.19    0.00    0.00    0.00   83.97
11:07:19 PM IST  all    9.82    0.00    5.54    0.00    0.00    1.18    0.00    0.00    0.00   83.46
11:07:20 PM IST  all    9.46    0.00    5.91    0.00    0.00    0.84    0.00    0.00    0.00   83.78
11:07:21 PM IST  all    9.88    0.00    5.66    0.00    0.00    1.18    0.00    0.00    0.00   83.28
11:07:22 PM IST  all    8.48    0.00    6.02    0.00    0.00    0.85    0.00    0.00    0.00   84.65
11:07:23 PM IST  all    9.10    0.00    6.07    0.00    0.00    0.76    0.00    0.00    0.00   84.08
11:07:24 PM IST  all    9.83    0.00    5.34    0.00    0.00    0.85    0.00    0.00    0.00   83.98
11:07:25 PM IST  all   10.24    0.00    5.29    0.00    0.00    1.09    0.00    0.00    0.00   83.38
11:07:26 PM IST  all    9.29    0.00    5.54    0.00    0.00    1.02    0.00    0.00    0.00   84.14
11:07:27 PM IST  all    9.32    0.00    5.68    0.00    0.00    0.93    0.00    0.00    0.00   84.07
11:07:28 PM IST  all    9.38    0.00    5.66    0.00    0.00    1.01    0.00    0.00    0.00   83.94
11:07:29 PM IST  all    9.42    0.00    5.52    0.00    0.00    1.10    0.00    0.00    0.00   83.96
11:07:30 PM IST  all    8.45    0.00    6.26    0.00    0.00    1.10    0.00    0.00    0.00   84.19
11:07:31 PM IST  all   10.04    0.00    5.57    0.00    0.00    1.10    0.00    0.00    0.00   83.29
11:07:32 PM IST  all    9.23    0.00    6.10    0.00    0.00    0.85    0.00    0.00    0.00   83.83
11:07:33 PM IST  all    9.37    0.00    6.16    0.00    0.00    1.27    0.00    0.00    0.00   83.21
11:07:34 PM IST  all    9.45    0.00    5.74    0.00    0.00    1.01    0.00    0.00    0.00   83.80
11:07:35 PM IST  all    9.70    0.00    5.56    0.08    0.00    1.18    0.00    0.00    0.00   83.47
11:07:36 PM IST  all    8.60    0.00    5.79    0.00    0.00    1.02    0.00    0.00    0.00   84.58
11:07:37 PM IST  all    9.62    0.00    5.65    0.00    0.00    0.93    0.00    0.00    0.00   83.80
11:07:38 PM IST  all    8.81    0.00    6.10    0.00    0.00    0.85    0.00    0.00    0.00   84.24
11:07:39 PM IST  all    9.41    0.00    5.68    0.00    0.00    1.10    0.00    0.00    0.00   83.81
11:07:40 PM IST  all    9.47    0.00    6.17    0.00    0.00    0.93    0.00    0.00    0.00   83.43
11:07:41 PM IST  all    8.99    0.00    6.39    0.00    0.00    1.09    0.00    0.00    0.00   83.53
11:07:42 PM IST  all    9.43    0.00    6.06    0.00    0.00    0.76    0.00    0.00    0.00   83.75
11:07:43 PM IST  all    8.74    0.00    6.19    0.00    0.00    1.10    0.00    0.00    0.00   83.97
