procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 1857504 2033980  81536 2740828    0    0     0     0 17578 94823 16  8 76  0  0  0
 3  0 1857504 2032228  81536 2740888    0    0     0   316 15955 86334 15  9 75  0  0  0
 1  0 1857504 2032080  81536 2740720    0    0     0     0 17418 92305 15  9 76  0  0  0
 3  0 1857504 1923596  81536 2740512    0    0     0   116 18066 92716 15  8 76  0  0  0
 4  0 1857504 1810940  81552 2741128    0    0     0   420 21096 89941 15 10 75  0  0  0
 4  0 1857504 1951516  81552 2740848    0    0     0     0 17384 90295 15  8 76  0  0  0
 6  0 1857504 1950624  81552 2740396    0    0     0     0 21138 106279 15  8 76  0  0  0
 4  0 1857504 1965492  81568 2740428    0    0     0   360 19661 102008 15  9 76  0  0  0
 4  0 1857504 1967160  81568 2741124    0    0     0     0 15746 87099 15  9 76  0  0  0
 4  0 1857504 1964680  81568 2740624    0    0     0     0 18728 99250 14  9 77  0  0  0
 4  0 1857504 1967584  81576 2740536    0    0     0   288 16418 86938 15  9 76  0  0  0
 3  0 1857504 1967936  81576 2740932    0    0     0   172 18176 96591 15  8 77  0  0  0
 6  0 1857504 1966332  81584 2740988    0    0     0    28 17759 93139 15  9 76  0  0  0
 2  0 1857504 1970236  81584 2741184    0    0     0   256 17971 97478 15  8 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0 1857504 1970200  81584 2740800    0    0     0    16 18239 95594 15  9 76  0  0  0
 3  0 1857504 1968836  81592 2740752    0    0     0    20 16099 89933 15  8 76  0  0  0
 2  0 1857504 1972708  81592 2741048    0    0     0     8 16667 90172 15  8 77  0  0  0
 3  0 1857504 1971680  81600 2740580    0    0     0   308 18294 94468 15  9 76  0  0  0
 4  0 1857504 1969388  81600 2741016    0    0     0     0 15802 85556 14 10 76  0  0  0
 1  0 1857504 1971904  81600 2740504    0    0     0    20 19144 96129 15  9 76  0  0  0
 4  0 1857504 1971064  81624 2740780    0    0     0   408 18524 98503 14  9 76  0  0  0
 1  0 1857504 1976364  81624 2740388    0    0     0     0 3611 16470 10  1 89  0  0  0
 1  0 1857504 2048832  81624 2740360    0    0     0     0  800  768  9  1 91  0  0  0
